1,32.37351449294524,0.7624777692750919,0.4585724122102364,0.25991934434759983,0.3317834606443042,0.0005,561.0143563747406,31.27015495300293,592.2845113277435
2,32.65066900144924,0.7685355319980646,0.384934684409718,0.4101730193833745,0.3971532938657262,0.0005,530.331951379776,28.129141807556152,558.4610931873322
3,30.930724279447034,0.7942370184111324,0.4650336574420344,0.3235332379341746,0.3815880322209436,0.0005,529.5527942180634,28.211585521697998,557.7643797397614
4,30.42198923013427,0.7983287995444338,0.448518579145523,0.3564459477039157,0.3972165845172514,0.0005,529.8762519359589,28.21557927131653,558.0918312072754
5,30.518449653278697,0.8049968441898557,0.4581567796610169,0.33758293222323404,0.38873492622275485,0.0005,529.70188164711,28.144286632537842,557.8461682796478
6,31.097110548344524,0.8038579374738343,0.4266857962697274,0.38688695199687784,0.4058129221532374,0.0005,529.5484626293182,28.462618112564087,558.0110807418823
7,30.60442065108906,0.8159076390548783,0.42186064820889646,0.41823858462339014,0.4200418082048602,0.0005,531.1640288829803,28.02899193763733,559.1930208206177
8,30.772462437369608,0.8033594026074492,0.44299724180202266,0.3760895017562118,0.4068106662914233,5e-05,530.4074764251709,28.21610403060913,558.62358045578
9,29.064608897946098,0.8259648402616967,0.47212517089472883,0.40431898009626643,0.4355991590749825,5e-05,530.1509578227997,28.284706830978394,558.4356646537781
10,29.507588560472836,0.8260769189444702,0.44287909836065575,0.4498503967737739,0.4463375282349145,5e-05,530.3800435066223,28.175487995147705,558.55553150177
11,29.203567918322303,0.8273114833921668,0.45458344942881024,0.42448289319630544,0.4390178271106626,5e-05,530.930205821991,28.18899178504944,559.1191976070404
12,29.281967626918448,0.8271121449365573,0.4420444556071832,0.45791596201378953,0.44984025559105434,5e-05,529.4780037403107,28.238093376159668,557.7160971164703
13,29.120279974287207,0.826792628950767,0.457167090754877,0.42071029010016914,0.43818169500711335,5e-06,531.5690762996674,28.30008578300476,559.8691620826721
14,29.18629440827803,0.8268433228078826,0.4509777294948398,0.4320280993885781,0.4412995814231612,5e-06,530.6272215843201,28.17633557319641,558.8035571575165
15,29.23886686888608,0.8261345486443582,0.44865443834516,0.4359307922466502,0.4422011084718923,5e-06,530.4635734558105,28.385072231292725,558.8486456871033
16,29.253396694768558,0.8263381698092748,0.45361678630590835,0.4274749577208274,0.44015806041122496,5e-06,530.0954291820526,28.235313892364502,558.3307430744171
17,29.314509079673073,0.8256677916070132,0.4433974784339748,0.43462989462729285,0.4389699119695178,5.000000000000001e-07,530.5169429779053,28.311901330947876,558.8288443088531
18,29.254028824242678,0.8258672854847946,0.4460479279756388,0.4382724079614934,0.44212598425196853,5.000000000000001e-07,529.6965713500977,28.243935585021973,557.9405069351196
19,29.371115667169743,0.8255886585092428,0.44232515894641233,0.4434759984389229,0.44289983110302716,5.000000000000001e-07,529.4975552558899,28.200344562530518,557.6978998184204
